X,Y,Z
1.590000107288360720e-01,1.498500000000000387e+00,6.728000133514404624e+00
1.323999942779541028e+00,1.498500000000000387e+00,6.612999885559082358e+00
4.434000076293945547e+00,-3.816500057220456821e+00,3.606299969482422085e+01
1.727899938964843685e+01,-3.149999932944615860e-02,2.592799946594238136e+01
-1.726600068664550847e+01,2.534999952316303595e-01,3.195800015258788918e+01
-1.567100041961669987e+01,1.685000017881404244e-01,1.755299946594238136e+01
9.753999771118163409e+00,1.658499966621399535e+00,1.120300003814697298e+01
-6.159999952316284055e-01,1.358500014305115355e+00,1.217300030517578158e+01
9.763999999999999346e+00,2.278499971389771783e+00,1.838800045776367043e+01
-2.686000047683716030e+00,1.383499990463257445e+00,1.204300019073486361e+01
-5.000999866485595469e+00,1.463500033378601684e+00,1.179300019073486361e+01
3.738999904632568150e+00,1.428499947547913207e+00,1.232800003814697298e+01
-7.975999771118163828e+00,1.638499985694885863e+00,1.142300030517578158e+01
1.479000033378601087e+00,1.348500023841858519e+00,1.223299977111816439e+01
9.194000305175780596e+00,1.798499952316285011e+00,1.370800015258789095e+01
-1.676000057220458972e+00,1.358500014305115355e+00,1.204800030517578158e+01
7.419000209808349844e+00,2.143499980926514947e+00,1.825300022888183449e+01
-3.851000009536743374e+00,1.418499957084656371e+00,1.197799965667724642e+01
-6.335999904632568125e+00,1.528499971389771117e+00,1.153299996185302767e+01
2.488999904632568150e+00,1.363500009536743773e+00,1.215299984741210970e+01
-1.104600041961669987e+01,1.973500023841858519e+00,1.221300026702880892e+01
3.890000000000000124e-01,1.348500023841858519e+00,1.223299977111816439e+01
-1.531099980926513737e+01,1.734999970197691199e-01,2.223299977111816261e+01
3.059000076293945103e+00,3.849999910593183972e-02,2.474299999999999855e+01
-3.709999904632568235e-01,1.503499995231628805e+00,6.777999847412109702e+00
3.293999971389770298e+00,1.558499942779541403e+00,6.132999866485596030e+00
-1.520999966621398913e+00,1.513499985694885641e+00,6.598000019073486655e+00
-2.761000095367431850e+00,1.553499947547912985e+00,6.302999942779541342e+00
1.994000019073486341e+00,1.513499985694885641e+00,6.532999961853027671e+00
-4.110999999999999766e+00,1.618500004768371969e+00,5.672999828338623374e+00
8.040000214576721316e-01,1.503499995231628805e+00,6.748000114440918296e+00
4.124000133514404531e+00,1.638499985694885641e+00,6.038000076293945639e+00
-9.859999999999999876e-01,1.498500000000000387e+00,6.692999809265137046e+00
2.579000057220458775e+00,1.528499971389770895e+00,6.382999866485596030e+00
-2.150999961853027553e+00,1.518499980926514059e+00,6.442999809265137046e+00
-3.436000047683716030e+00,1.583500038146973043e+00,6.032999961853027671e+00
1.349000038146972669e+00,1.493500004768371969e+00,6.672999828338623374e+00
1.789999916553497439e-01,1.498500000000000387e+00,6.808000057220459311e+00
4.519000114440918203e+00,-3.911500085830686313e+00,3.605300137329101773e+01
1.717399984741210872e+01,-1.165000020861610003e-01,2.560799977111816261e+01
-1.714599984741211003e+01,1.535000011920948371e-01,3.194799992370605324e+01
-1.556599992370605534e+01,1.084999994039546334e-01,1.755800053405761574e+01
4.274000228881836172e+00,-1.149999977648132922e-02,2.044799992370605324e+01
9.873999656677245440e+00,1.633499990463257445e+00,1.125300022888183626e+01
-5.960000143051147337e-01,1.358500014305115355e+00,1.244799992370605501e+01
-2.700999914169311733e+00,1.378499995231629027e+00,1.227299973297119173e+01
9.939000190734862628e+00,2.253500114440919244e+00,1.860300061035156105e+01
3.769000114440917759e+00,1.393499980926514281e+00,1.231299969482421908e+01
-5.091000019073486094e+00,1.468500028610230101e+00,1.209799954223632845e+01
-7.971000133514404062e+00,1.603500019073486937e+00,1.149800011444091830e+01
1.538999976158142102e+00,1.348500023841858519e+00,1.248299977111816439e+01
9.298999847412108721e+00,1.768499980926514503e+00,1.378299996185302767e+01
-1.676000057220458972e+00,1.353500019073486937e+00,1.227299973297119173e+01
-3.896000085830688686e+00,1.413499961853027953e+00,1.223799988555908236e+01
-6.286000190734863047e+00,1.488500009536743773e+00,1.152299973297119173e+01
7.528999866485595938e+00,2.103500019073487604e+00,1.837800022888183449e+01
-1.111600011444091862e+01,1.948500047683716430e+00,1.239299961853027376e+01
4.290000214576721316e-01,1.338500033378601684e+00,1.247799965667724642e+01
2.583999933242797642e+00,1.363500009536743773e+00,1.244799992370605501e+01
-1.521100038146972722e+01,1.034999967217458960e-01,2.223800083923339699e+01
-1.520999966621398913e+00,1.508499990463257223e+00,6.672999828338623374e+00
-3.609999999999999876e-01,1.498500000000000387e+00,6.862999885559082358e+00
3.353999914169311314e+00,1.553499947547912985e+00,6.197999923706055014e+00
-2.771000085830688686e+00,1.548499952316284567e+00,6.382999866485596030e+00
-4.136000095367431406e+00,1.618500004768371969e+00,5.757999866485596030e+00
8.289999976158142214e-01,1.498500000000000387e+00,6.813000171661377280e+00
2.033999980926513462e+00,1.508499990463257223e+00,6.603000133514404624e+00
4.189000190734863516e+00,1.638499985694885641e+00,6.087999790191650717e+00
-9.810000047683715696e-01,1.498500000000000387e+00,6.773000209808349936e+00
2.623999895095824986e+00,1.523499976158142477e+00,6.453000038146972983e+00
-2.156000076293945522e+00,1.513499985694885641e+00,6.512999980926513999e+00
-3.450999914169311733e+00,1.578500042915344626e+00,6.112999885559082358e+00
1.990000023841858035e-01,1.493500004768371969e+00,6.873000114440918296e+00
1.384000004768371594e+00,1.493500004768371969e+00,6.748000114440918296e+00
4.604000152587890859e+00,-4.011500228881834218e+00,3.604800030517578335e+01
1.717900091552734310e+01,-2.015000029802306858e-01,2.543799969482421730e+01
-1.704100030517578190e+01,5.849999865889744799e-02,3.194300076293945168e+01
-1.706599992370605534e+01,4.850000074505924491e-02,1.939299961853027199e+01
9.989000381469725909e+00,1.603500019073486937e+00,1.131799980926513705e+01
-5.809999988079070921e-01,1.348500023841858519e+00,1.267800041961669955e+01
-2.720999895095825405e+00,1.373500000000000609e+00,1.251300045776367220e+01
1.005900007629394466e+01,2.208500038146973932e+00,1.870299908447265480e+01
3.799000085830688267e+00,1.358500014305115355e+00,1.230799958038330111e+01
-7.946000038146972422e+00,1.568500052452088012e+00,1.154300019073486361e+01
-5.156000076293945078e+00,1.458500038146973266e+00,1.234799954223632845e+01
1.599000038146972669e+00,1.338500033378601906e+00,1.269299980926513705e+01
-1.676000057220458972e+00,1.343500028610230101e+00,1.250300022888183626e+01
9.399000228881835284e+00,1.733500014305115577e+00,1.383800026702880892e+01
-3.936000047683716030e+00,1.408499966621399535e+00,1.248299977111816439e+01
-7.065999923706054453e+00,1.648499976158142921e+00,1.306799980926513705e+01
4.639999880790710574e-01,1.333500038146973488e+00,1.272799965667724642e+01
-1.122599977111816472e+01,1.928499947547913207e+00,1.262300011444091830e+01
2.664000095367431431e+00,1.358500014305115355e+00,1.267300030517578158e+01
3.148999990463256626e+00,-9.150000357627718905e-02,2.454800030517577980e+01
-2.138100045776367253e+01,4.350000178814127094e-02,3.150799938964843605e+01
-3.459999994039535398e-01,1.498500000000000387e+00,6.942999809265137046e+00
3.424000085830688267e+00,1.558499942779541403e+00,6.288000076293945639e+00
-1.520999966621398913e+00,1.508499990463257223e+00,6.757999866485596030e+00
-2.791000066757202358e+00,1.553499947547912985e+00,6.478000133514404624e+00
2.079000057220458775e+00,1.513499985694885641e+00,6.697999923706055014e+00
-4.161000190734863047e+00,1.613500009536743551e+00,5.833000152587890952e+00
8.539999737739563113e-01,1.498500000000000387e+00,6.898000209808349936e+00
4.298999847412109609e+00,1.653499971389770895e+00,6.212999790191650717e+00
-9.710000143051147337e-01,1.498500000000000387e+00,6.853000133514404624e+00
-2.160999952316284389e+00,1.513499985694885641e+00,6.592999904632568686e+00
2.674000085830688267e+00,1.523499976158142477e+00,6.523000209808349936e+00
-3.470999895095825405e+00,1.578500042915344626e+00,6.192999809265137046e+00
1.418999971389770520e+00,1.493500004768371969e+00,6.828000038146972983e+00
2.190000131130218630e-01,1.493500004768371969e+00,6.953000038146972983e+00
1.702899938964843685e+01,-2.815000011920913425e-01,2.504299923706054543e+01
4.389000000000000234e+00,-1.165000020861613056e-01,2.053800007629394386e+01
-1.842600053405761784e+01,-2.149999955296387141e-02,2.110300061035156105e+01
1.006400019073486263e+01,1.563500057220459594e+00,1.132299992370605501e+01
-5.559999928474426145e-01,1.343500028610230324e+00,1.292800041961669955e+01
1.032899958038330013e+01,2.203499923706055963e+00,1.907799908447265480e+01
-2.745999990463257046e+00,1.368500004768372413e+00,1.277799984741210970e+01
4.184000076293945547e+00,1.448500047683716652e+00,1.342300030517578158e+01
-5.235999999999999766e+00,1.453500042915344848e+00,1.263800045776367220e+01
-7.911000190734863047e+00,1.528499971389771117e+00,1.157299992370605501e+01
1.658999980926513684e+00,1.328500042915345070e+00,1.295300003814697298e+01
9.449000419616698565e+00,1.693500052452088234e+00,1.382800003814697298e+01
-1.676000057220458972e+00,1.338500033378601906e+00,1.274800011444091830e+01
7.669000209808349844e+00,2.013500104904176080e+00,1.846299931335449074e+01
-3.976000009536743374e+00,1.398499976158142921e+00,1.272299954223632845e+01
-7.130999980926513437e+00,1.628499995231629249e+00,1.328299996185302767e+01
2.769000114440917759e+00,1.363500009536743995e+00,1.302299973297119173e+01
-1.133100026702880925e+01,1.908499966621399757e+00,1.283800026702880892e+01
5.090000047683715945e-01,1.328500042915345070e+00,1.299300000000000033e+01
-1.507600015258789128e+01,-4.149999910592896274e-02,2.233300015258788918e+01
3.204000057220458775e+00,-1.565000011920913980e-01,2.450799938964843605e+01
-3.309999988079070921e-01,1.498500000000000387e+00,7.018000095367431967e+00
-1.520999966621398913e+00,1.503499995231628805e+00,6.837999790191650717e+00
3.488999904632568150e+00,1.563500057220459372e+00,6.368000000000000327e+00
-2.805999933242798061e+00,1.553499947547912985e+00,6.572999923706055014e+00
-4.185999809265136484e+00,1.613500009536743551e+00,5.918000190734863608e+00
8.840000047683715945e-01,1.498500000000000387e+00,6.993000000000000327e+00
2.119000019073486119e+00,1.508499990463257223e+00,6.768000095367431967e+00
4.783999980926513906e+00,1.803499947547912985e+00,6.848000019073486655e+00
-9.660000190734863157e-01,1.498500000000000387e+00,6.938000171661377280e+00
-2.160999952316284389e+00,1.508499990463257223e+00,6.663000076293945639e+00
2.734000028610229283e+00,1.528499971389770895e+00,6.618000000000000327e+00
-3.501000104904175014e+00,1.578500042915344626e+00,6.293000190734863608e+00
1.448999942779541028e+00,1.488500009536743551e+00,6.898000209808349936e+00
2.389999940395355349e-01,1.493500004768371969e+00,7.058000057220459311e+00
-1.837100022888183659e+01,-9.649999880790580131e-02,2.119799992370605324e+01
4.394000114440918203e+00,-1.715000017881380956e-01,2.033300015258788918e+01
-5.360000119209289426e-01,1.333500038146973488e+00,1.319799992370605501e+01
-2.765999971389770717e+00,1.358500014305115577e+00,1.303800007629394564e+01
1.044400030517578060e+01,2.153499971389771783e+00,1.915800091552734230e+01
4.218999923706054922e+00,1.408499966621399757e+00,1.342300030517578158e+01
-7.935999809265136484e+00,1.503499995231629027e+00,1.168799969482421908e+01
-5.326000152587890391e+00,1.453500042915345070e+00,1.296300026702880892e+01
1.729000033378601087e+00,1.323500047683716652e+00,1.323799988555908236e+01
1.018400007629394466e+01,1.528499971389771117e+00,1.136800000000000033e+01
9.694000305175780596e+00,1.678499947547913429e+00,1.409300038146972689e+01
-1.681000052452087390e+00,1.338500033378601906e+00,1.306799980926513705e+01
7.778999866485595938e+00,1.978500019073487382e+00,1.860300061035156105e+01
-4.041000066757201914e+00,1.398499976158142921e+00,1.306799980926513705e+01
-7.080999790191650156e+00,1.588500033378601906e+00,1.329300019073486361e+01
2.869000019073486119e+00,1.358500014305115577e+00,1.332800003814697298e+01
-1.134599965667724675e+01,1.868500004768372413e+00,1.295800015258789095e+01
5.540000214576721316e-01,1.323500047683716652e+00,1.325300022888183626e+01
-2.127099984741211003e+01,-1.565000011920909539e-01,3.175799938964843605e+01
3.263999999999999790e+00,-2.214999988079056070e-01,2.451799961853027199e+01
-3.209999934434890623e-01,1.498500000000000387e+00,7.112999885559082358e+00
-1.520999966621398913e+00,1.503499995231628805e+00,6.922999828338623374e+00
3.583999933242797642e+00,1.573500047683716208e+00,6.493000000000000327e+00
-2.811000047683716030e+00,1.543499957084656149e+00,6.637999980926513999e+00
-4.225999771118163828e+00,1.613500009536743551e+00,6.023000209808349936e+00
2.168999971389770298e+00,1.508499990463257223e+00,6.853000133514404624e+00
9.139999761581421023e-01,1.493500004768371969e+00,7.063000171661377280e+00
4.823999942779541250e+00,1.783499966621399313e+00,6.862999885559082358e+00
-9.560000286102294798e-01,1.493500004768371969e+00,7.003000228881836264e+00
2.783999980926513462e+00,1.523499976158142477e+00,6.683000057220459311e+00
-2.170999942779541225e+00,1.508499990463257223e+00,6.753000228881836264e+00
-3.515999971389770717e+00,1.578500042915344626e+00,6.378000228881836264e+00
2.590000047683715945e-01,1.488500009536743551e+00,7.128000228881836264e+00
1.489000023841857923e+00,1.488500009536743551e+00,6.978000133514404624e+00
1.726399999999999935e+01,-4.565000131130202976e-01,2.506299969482421730e+01
-1.904599946594238347e+01,-1.815000071525560144e-01,2.213299938964843605e+01
1.027900034332275325e+01,1.503499995231629027e+00,1.140299984741210970e+01
-5.160000011920928831e-01,1.328500042915345070e+00,1.347299954223632845e+01
1.056400019073486263e+01,2.108499895095826471e+00,1.926799961853027199e+01
-2.791000066757202358e+00,1.348500023841858741e+00,1.331299969482421908e+01
4.253999771118164297e+00,1.373500000000000831e+00,1.341800019073486361e+01
-7.895999847412109141e+00,1.463500033378601684e+00,1.171300026702880892e+01
-5.411000190734863047e+00,1.448500047683716652e+00,1.328299996185302767e+01
1.798999966621398938e+00,1.318500052452088234e+00,1.350800034332275423e+01
-1.686000047683715808e+00,1.333500038146973488e+00,1.337300011444091830e+01
9.849000038146972003e+00,1.653499971389771339e+00,1.422799965667724642e+01
7.913999618530273672e+00,1.943500052452088456e+00,1.877799984741210793e+01
-4.101000009536742930e+00,1.393499980926514503e+00,1.337800022888183626e+01
-7.475999771118163828e+00,1.643499980926514503e+00,1.414299961853027376e+01
2.968999923706054478e+00,1.353500019073487159e+00,1.361800000000000033e+01
5.939999833106994753e-01,1.313500057220459816e+00,1.352299973297119173e+01
-1.142599958038330143e+01,1.838500033378601906e+00,1.315799996185302767e+01
3.319000066757201939e+00,-2.864999964237198160e-01,2.450799938964843605e+01
-2.115600007629394597e+01,-2.614999904632548944e-01,3.180800053405761574e+01
-3.059999928474426145e-01,1.493500004768371969e+00,7.192999809265137046e+00
-1.515999971389770495e+00,1.498500000000000387e+00,7.003000228881836264e+00
3.638999999999999790e+00,1.568500052452087790e+00,6.552999942779541342e+00
2.208999933242797642e+00,1.508499990463257223e+00,6.927999942779541342e+00
-4.255999980926513437e+00,1.613500009536743551e+00,6.112999885559082358e+00
-2.825999914169311733e+00,1.538499961853027731e+00,6.723000019073486655e+00
9.389999523162841921e-01,1.493500004768371969e+00,7.143000095367431967e+00
4.869000019073486563e+00,1.773499976158142477e+00,6.887999980926513999e+00
-9.509999737739562864e-01,1.493500004768371969e+00,7.098000019073486655e+00
2.829000057220458775e+00,1.518499980926514059e+00,6.743000000000000327e+00
-2.176000057220459194e+00,1.503499995231628805e+00,6.833000152587890952e+00
-3.541000066757202358e+00,1.573500047683716208e+00,6.467999904632568686e+00
1.518999995231628430e+00,1.483500014305115133e+00,7.047999828338623374e+00
-5.056000171661376719e+00,1.648499976158142477e+00,5.567999809265137046e+00
2.840000107288360720e-01,1.493500004768371969e+00,7.232999771118164389e+00
4.483999790191650625e+00,-2.715000107288348397e-01,2.031299969482421730e+01
